SPRINT SPECTRUM L.P.,Other,Misrepresentation - M01,Bill Reduced - BLR,OVERLAND PARK,KS
SPRINT SPECTRUM L.P.,Electronic Store - 001,Breach of Contract - B03,Consumer Took Action - CTA,OVERLAND PARK,KS
SPRINT SPECTRUM L.P.,Electronic Store - 001,Billing Dispute - B02,Bill Reduced - BLR,OVERLAND PARK,KS
SPRINT SPECTRUM L.P.,Electronic Store - 001,Breach of Contract - B03,Goods Exchanged - GEX,OVERLAND PARK,KS
SPRINT SPECTRUM L.P.,Electronic Store - 001,Billing Dispute - B02,Bill Reduced - BLR,OVERLAND PARK,KS
SPRINT SPECTRUM L.P.,Electronic Store - 001,Defective Goods - D02,Resolved and Consumer Satisfied - SPF,OVERLAND PARK,KS
SRK LIBERTY WIRELESS INC.,Electronic Store - 001,Defective Goods - D02,Cash Amount - AMT,S RICHMOND HL,NY
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Electronic Store - 001,Defective Goods - D02,Cash Amount - AMT,FRAMINGHAM,MA
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Electronic Store - 001,Breach of Warranty - B04,Store Credit - SCR,FRAMINGHAM,MA
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Electronic Store - 001,Breach of Warranty - B04,Referred to Manufacturer - RMF,FRAMINGHAM,MA
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Electronic & Home Appliance Service Dealer - 115,Defective Goods - D02,Goods Repaired - GRS,FRAMINGHAM,MA
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Store Credit - SCR,FRAMINGHAM,MA
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,FRAMINGHAM,MA
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Electronic Store - 001,Defective Goods - D02,Referred to Manufacturer - RMF,FRAMINGHAM,MA
"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Misc Non-Food Retail - 817,Advertising/Misleading - A02,Credit Card Refund and/or Contract Cancelled - CRC,FRAMINGHAM,MA
"STAR AUTO SALES OF BAYSIDE, INC.",Secondhand Dealer Auto - 005,Misrepresentation - M01,Consumer Took Action - CTA,FLUSHING,NY
"STAR AUTO SALES OF BAYSIDE, INC.",Secondhand Dealer Auto - 005,Outstanding Judgment - J01,Agency Collected Judgement - ACJ,FLUSHING,NY
STAR FURNITURE,Furniture Sales - 242,Misrepresentation - M01,Store Credit - SCR,BRONX,NY
"STAR HYUNDAI, LLC",Secondhand Dealer Auto - 005,Billing Dispute - B02,Cash Amount - AMT,BAYSIDE,NY
"STAR HYUNDAI, LLC",Secondhand Dealer Auto - 005,Misrepresentation - M01,Advised to Sue - ATS,BAYSIDE,NY
"STAR HYUNDAI, LLC",Secondhand Dealer Auto - 005,Damaged Goods - D01,Advised to Sue - ATS,BAYSIDE,NY
STARLIGHT TOURS INC.,Travel Agency - 440,Non-Delivery of Service - N02,Advised to Sue - ATS,STONY POINT,NY
"STATE PAWNBROKERS, INC.",Pawnbroker - 080,Lost Property - L02,Advised to Sue - ATS,BROOKLYN,NY
STEINWAY TOWING INC.,Tow Truck Company - 124,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,GLENDALE,NY
STEPHEN DELI CORP.,Grocery-Retail - 808,Credit Card Limitations Not Posted,Resolved and Consumer Satisfied - SPF,REGO PARK,NY
"STEPHEN THORPE, INC.",Misc Non-Food Retail - 817,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,FLUSHING,NY
STERLING OPTICAL,Misc Non-Food Retail - 817,Non-Delivery of Service - N02,Consumer Took Action - CTA,BROOKLYN,NY
STERLING OPTICAL,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,BRONX,NY
"STONELEIGH RECOVERY ASSOCIATES, LLC",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,LOMBARD,IL
STOP & STOR -EM,Storage Warehouse - 120,Non-Delivery of Goods - N01,Advised to Sue - ATS,BROOKLYN,NY
STREET SWEEPERS ENT/STRAIGHT STUNTIN,Mailorder Misc - 319,Non-Delivery of Goods - N01,Cash Amount - AMT,NEW YORK,NY
STREET WEAR ON SOUTHERN,Wearing Apparel  - 450,Receipt Incomplete/Not Given,Advised to Sue - ATS,BRONX,NY
STRETCH HOUSE,Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,Advised to Sue - ATS,NEW YORK,NY
"SUMMIT COLLECTION SERVICES, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,HO HO KUS,NJ
"SUNDAY BEST CLEANERS, INC.",Dry Cleaners - 230,Damaged Goods - D01,No Satisfactory Agreement - NSA,CORONA,NY
SUNITA TRAVEL AGENCY LLC,Travel Agency - 440,Non-Delivery of Service - N02,Cash Amount - AMT,S RICHMOND HL,NY
SUNNY APPLIANCES NY INC,Electronic Store - 001,Defective Goods - D02,Goods Exchanged - GEX,BROOKLYN,NY
"SUNNY CAR PARK, LLC",Garage - 049,Damaged Goods - D01,Cash Amount - AMT,SUNNYSIDE,NY
SUNOCO,Gas Station-Retail - 815,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
"SUNOCO, INC.",Gas Station-Retail - 815,Refund Policy - R01,Cash Amount - AMT,ESSINGTON,PA
"SUNRISE CAR WASH, INC.",Secondhand Dealer Auto - 005,Misrepresentation - M01,Cash Amount - AMT,STATEN ISLAND,NY
SUNRISE CREDIT SERVICES INC.,Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,FARMINGDALE,NY
"SUPERIOR SAME DAY HEATING & COOLING, INC.",Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,Cash Amount - AMT,BRONX,NY
SUPER M & M BEAUTY,Misc Non-Food Retail - 817,Damaged Goods - D01,Goods Exchanged - GEX,JAMAICA,NY
SUPERSTAR KTV,Restaurant - 818,Exchange Goods/Contract Cancelled - E01,Resolved and Consumer Satisfied - SPF,FLUSHING,NY
Supreme Spectacle,Misc Non-Food Retail - 817,Billing Dispute - B02,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
SUTPHIN & JAMAICA JEWELERS INC.,Pawnbroker - 080,Non-Delivery of Goods - N01,Advised to Sue - ATS,JAMAICA,NY
SUTPHIN JAMAICA JEWELERS INC.,Pawnbroker - 080,Closed without Notice,No Business Response - NVR,JAMAICA,NY
SUTTON 53 PARKING LLC,Garage - 049,Damaged Goods - D01,Cash Amount - AMT,NEW YORK,NY
SWIFT TOWING & RECOVERY LTD.,Tow Truck Company - 124,Billing Dispute - B02,Advised to Sue - ATS,COLLEGE POINT,NY
"SYLVAN FORESTER GARAGE, LLC",Garage - 049,Damaged Goods - D01,Cash Amount - AMT,FOREST HILLS,NY
"SYLVAN GERARD GARAGE, LLC",Garage - 049,Breach of Contract - B03,Cash Amount - AMT,FOREST HILLS,NY
SYMPHONY 37 CORP.,Dry Cleaners - 230,Non-Delivery of Service - N02,Cash Amount - AMT,NEW YORK,NY
SYNCB/PAYPAL SMART CONN,Debt Collection Agency - 122,Billing Dispute - B02,No Business Response - NVR,ORLANDO,FL
"SYNERGY FITNESS 14TH STREET II, INC.",Misc Non-Food Retail - 817,Advertising/General - A01,Consumer Took Action - CTA,NEW YORK,NY
SYNERGY FITNESS CLUB,Health Spa - 839,Misrepresentation - M01,Bill Reduced - BLR,NEW YORK,NY
"TAN, CUICHANG",Dry Cleaners - 230,Lost Property - L02,Goods Received - GDR,BROOKLYN,NY
TARGET CARD SERVICES,Electronic Store - 001,Other - Z01,Store Credit - SCR,MINNEAPOLIS,MN
TARGET CORPORATION,Misc Non-Food Retail - 817,Defective Goods - D02,Cash Amount - AMT,BROOKLYN,NY
TAX GROUP CENTER,Tax Preparers - 891,Non-Delivery of Service - N02,Resolved and Consumer Satisfied - SPF,CALABASAS,CA
T-BIRDS AUTOMOTIVE LTD.,Tow Truck Company - 124,Lost Property - L02,Cash Amount - AMT,BROOKLYN,NY
TECH REPAIR LAB,Electronic & Home Appliance Service Dealer - 115,Refund Policy - R01,Goods Received - GDR,ELMHURST,NY
"TEDDY NISSAN, LLC",Secondhand Dealer Auto - 005,Advertising/General - A01,Cash Amount - AMT,BRONX,NY
"TEDDY NISSAN, LLC",Secondhand Dealer Auto - 005,Misrepresentation - M01,Cash Amount - AMT,BRONX,NY
TELEVISION & COMPUTER REPAIR SERVICE,Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,No Business Response - NVR,NEW YORK,NY
TELEVISION & COMPUTER REPAIR SERVICE,Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,No Business Response - NVR,NEW YORK,NY
TELEVISION REPAIR INC SERVICE,Electronic & Home Appliance Service Dealer - 115,Breach of Warranty - B04,No Business Response - NVR,WOODHAVEN,NY
TELL BELL USA INC,Misc Non-Food Retail - 817,Refund Policy - R01,Advised to Sue - ATS,JACKSON HEIGHTS,NY
THE BARTENDING MANAGEMENT CO.,Employment Agency - 034,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
THE BUZZ OF FLATBUSH,Misc Non-Food Retail - 817,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
"THE CBE GROUP, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,WATERLOO,IA
THE CHURCH ON THE HILL A.M.E. ZION,Misc Non-Food Retail - 817,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
THE COMPLETE INVESTOR,Mailorder Misc - 319,Non-Delivery of Goods - N01,Cash Amount - AMT,NEW YORK,NY
THE FOOD EMPORIUM NEW YORK,Supermarket  - 819,Misrepresentation - M01,Store Credit - SCR,MONTVALE,NJ
THE FURNITURE OUTLET,Furniture Sales - 242,"Billing Dispute - B02, Misrepresentation - M01, Non-Delivery of Goods - N01",Credit Card Refund and/or Contract Cancelled - CRC,BRONX,NY
THE FURNITURE OUTLET,Furniture Sales - 242,Wrong Goods - W01,Credit Card Refund and/or Contract Cancelled - CRC,BRONX,NY
THE FURNITURE OUTLET,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Goods Received - GDR,BRONX,NY
THE GRETSCH CLEANERS LLC,Dry Cleaners - 230,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
THE HERBAL STORE,Misc Non-Food Retail - 817,Refund Policy - R01,Credit Card Refund and/or Contract Cancelled - CRC,FLUSHING,NY
"THE KOREA CENTRAL DAILY NEWS, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Referred to Outside - RTO,LONG ISLAND CITY,NY
THE KW SUPER LAUNDROMAT,Laundry - 064,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
THE LAB,Mailorder Misc - 319,Non-Delivery of Goods - N01,Referred to Outside - RTO,EAST STROUDSBURG,PA
THE LAUNDRY CENTER,Laundry - 064,Misrepresentation - M01,No Satisfactory Agreement - NSA,NEW YORK,NY
THE LAUNDRY CENTER,Laundry - 064,Damaged Goods - D01,Advised to Sue - ATS,NEW YORK,NY
THE LAUNDRY CENTER,Laundry - 064,Damaged Goods - D01,Goods Received - GDR,NEW YORK,NY
"THE LAW OFFICE OF GEORGE RUSSO & ASSOCIATES, P.C.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,SOUTH RICHMOND HILL,NY
"THE LAW OFFICE OF RAYMOND A. CONTA, P.C.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,HAWTHORNE,NY
THE MILBURN HOTEL,Misc Non-Food Retail - 817,Bait & Switch - B01,No Satisfactory Agreement - NSA,NEW YORK,NY
THE MILFORD NYC,Hotel/Motel - 460,Lost Property - L02,Referred to Outside - RTO,NEW YORK,NY
THE NEW AMITY RESTAURANT,Restaurant - 818,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
THE PHONE SPOT OF NY INC,Electronic Store - 001,Advertising/Misleading - A02,Advised to Sue - ATS,BRONX,NY
THE PHONE SPOT OF NY INC,Electronic Store - 001,Defective Goods - D02,No Satisfactory Agreement - NSA,BRONX,NY
THE PUPPY BOUTIQUE,Other,Misrepresentation - M01,Cash Amount - AMT,BROOKLYN,NY
"THE SCHREIBER LAW FIRM, PLLC",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,FEASTERVILLE-TREVOSE,PA
"THE SHUBERT ORGANIZATION, INC.",Misc Non-Food Retail - 817,Misrepresentation - M01,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
THE SPOT,Wearing Apparel  - 450,Defective Goods - D02,Cash Amount - AMT,BRONX,NY
"THE STAR GATE & LOCK EMPIRE, INC.",Locksmith - 062,Surcharge/Overcharge - S02,Bill Reduced - BLR,BRONX,NY
THE VERITAS HEALTHCARE SOLUTIONS LLC,Misc Non-Food Retail - 817,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
THE WOO RI WIRELESS INC.,Electronic Store - 001,Refund Policy - R01,Referred to Manufacturer - RMF,FLUSHING,NY
"THINK GREEN CLEANERS, INC.",Dry Cleaners - 230,Lost Property - L02,Advised to Sue - ATS,BRONX,NY
"THOMAS, KING & ASSOCIATES, LLC",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,BUFFALO,NY
THRIFTY CAR RENTAL,Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,Advised to Sue - ATS,JAMAICA,NY
THRIFTY CAR RENTAL CORP.,Auto Rental - 213,Refund Policy - R01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
TICKETMASTER,Tickets-Live Perf - 260,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,CHARLESTON,WV
TIFFANYS DRY CLEANERS,Dry Cleaners - 230,Non-Delivery of Goods - N01,Advised to Sue - ATS,SUNNYSIDE,NY
TIFFANYS DRY CLEANERS,Dry Cleaners - 230,Non-Delivery of Goods - N01,Goods Received - GDR,FLUSHING,NY
"TIKVATRONICS, LTD.",Electronic Store - 001,Refund Policy - R01,Consumer Took Action - CTA,JAMAICA,NY
"TIKVATRONICS, LTD.",Electronic Store - 001,Advertising/General - A01,Resolved and Consumer Satisfied - SPF,JAMAICA,NY
"TIKVATRONICS, LTD.",Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,JAMAICA,NY
TIMES SCARE,Misc Non-Food Retail - 817,Refund Policy - R01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
"TIMES SQ PHOTO, INC.",Electronic Store - 001,Misrepresentation - M01,Store Credit - SCR,NEW YORK,NY
TIME WARNER CABLE INC.,Misc Non-Food Retail - 817,Billing Dispute - B02,Referred to Outside - RTO,FLUSHING,NY
TJ 21 CLEANERS CORP.,Dry Cleaners - 230,Lost Property - L02,Advised to Sue - ATS,ASTORIA,NY
T & J ENTERTAINMENT,Mailorder Misc - 319,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,JAMAICA,NY
TMD MOTOR SPORTS INC.,Secondhand Dealer Auto - 005,Outstanding Judgment - J01,Referred to Outside - RTO,BROOKLYN,NY
TMD MOTOR SPORTS INC.,Secondhand Dealer Auto - 005,Misrepresentation - M01,Out of Business - OOB,BROOKLYN,NY
T-MOBILE,Electronic Store - 001,Misrepresentation - M01,Bill Reduced - BLR,BELLEVUE,WA
T-MOBILE,Misc Non-Food Retail - 817,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,BELLEVUE,WA
T-MOBILE,Electronic Store - 001,Misrepresentation - M01,Store Credit - SCR,BELLEVUE,WA
T-MOBILE,Electronic Store - 001,Advertising/Misleading - A02,Cash Amount - AMT,BELLEVUE,WA
T-MOBILE,Electronic Store - 001,Outstanding Judgment - J01,Agency Collected Judgement - ACJ,BELLEVUE,WA
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Advertising/Misleading - A02,Goods Received - GDR,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Misc Non-Food Retail - 817,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Misrepresentation - M01,No Satisfactory Agreement - NSA,WILMINGTON,DE
T-MOBILE NORTHEAST LLC,Misc Non-Food Retail - 817,Harassment - H01,Bill Reduced - BLR,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Surcharge/Overcharge - S02,Bill Reduced - BLR,WILMINGTON,DE
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Misrepresentation - M01,Bill Reduced - BLR,WILMINGTON,DE
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Misrepresentation - M01,Store Credit - SCR,WILMINGTON,DE
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Damaged Goods - D01,Goods Exchanged - GEX,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Breach of Contract - B03,Store Credit - SCR,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Lost Property - L02,Bill Reduced - BLR,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Misrepresentation - M01,Credit Card Refund and/or Contract Cancelled - CRC,WILMINGTON,DE
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,WILMINGTON,DE
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Breach of Contract - B03,Resolved and Consumer Satisfied - SPF,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Referred to Outside - RTO,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Advertising/Misleading - A02,Resolved and Consumer Satisfied - SPF,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Breach of Contract - B03,Resolved and Consumer Satisfied - SPF,ALBUQUERQUE,NM
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Billing Dispute - B02,Store Credit - SCR,WILMINGTON,DE
T-MOBILE NORTHEAST LLC,Electronic Store - 001,Refund Policy - R01,Cash Amount - AMT,ALBUQUERQUE,NM
TODAY'S FURNITURE AND MATTRESSES,Furniture Sales - 242,Damaged Goods - D01,Goods Exchanged - GEX,JAMAICA,NY
TOMMY HILFIGER,Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,Advised to Sue - ATS,NEW YORK,NY
TOM'S TOWING INC.,Tow Truck Company - 124,Misrepresentation - M01,Cash Amount - AMT,COLLEGE POINT,NY
TONY'S HARDWARE,Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,Cash Amount - AMT,BROOKLYN,NY
"TOP CONCOURSE ELECTRONICS, INC.",Electronic Store - 001,Defective Goods - D02,Referred to Manufacturer - RMF,BRONX,NY
TOP PRIORITY MOVING & STORAGE INC.,Storage Warehouse - 120,Non-Delivery of Goods - N01,Advised to Sue - ATS,BROOKLYN,NY
TOPS CLEANERS,Dry Cleaners - 230,Surcharge/Overcharge - S02,Cash Amount - AMT,BRONX,NY
TORNQUIST PLUMBING,Misc Non-Food Retail - 817,Billing Dispute - B02,Advised to Sue - ATS,STATEN ISLAND,NY
"TOUCHSTONE RESEARCH GROUP, LLC",Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Advised to Sue - ATS,NEW YORK,NY
TOWER APPLIANCE ZONE INC.,Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Credit Card Refund and/or Contract Cancelled - CRC,BROOKLYN,NY
"TOWER AUTO MALL, INC.",Secondhand Dealer Auto - 005,Misrepresentation - M01,Advised to Sue - ATS,LONG IS CITY,NY
TOWER HOME CENTERS INC.,Furniture Sales - 242,Non-Delivery of Goods - N01,Goods Received - GDR,BROOKLYN,NY
TOWIN10 AUTOMOTIVE INC.,Tow Truck Company - 124,Billing Dispute - B02,Bill Reduced - BLR,BRONX,NY
TOWN OF BARGAIN CORP,Furniture Sales - 242,Damaged Goods - D01,Referred to Outside - RTO,NEW YORK,NY
TOWN SPORTS INTERNATIONAL,Health Spa - 839,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
"TOYS ""R"" US, INC",Furniture Sales - 242,Defective Goods - D02,Goods Exchanged - GEX,WAYNE,NJ
TRANSWORLD SYSTEMS INC.,Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,METAIRIE,LA
TRANSWORLD SYSTEMS INC.,Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,NEW YORK,NY
TRAVEL TREAT INC.,Travel Agency - 440,Non-Delivery of Goods - N01,Advised to Sue - ATS,NEW YORK,NY
"TRIDENT ASSET MANAGEMENT, LTD.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,ALPHARETTA,GA
"TRIDENT ASSET MANAGEMENT, LTD.",Debt Collection Agency - 122,Billing Dispute - B02,Advised to Sue - ATS,ALPHARETTA,GA
TRINITY & BARNES GROUP LLC,Employment Agency - 034,Exchange Goods/Contract Cancelled - E01,Unable to Locate Business - ULV,NEW YORK,NY
TRISTAR PRODUCTS,Mailorder Misc - 319,Surcharge/Overcharge - S02,Cash Amount - AMT,FAIRFIELD,NJ
Tri-State Tech,Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,Goods Repaired - GRS,BROOKLYN,NY
"TSI WEST 115TH STREET, LLC",Health Spa - 839,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
TTI,Travel Agency - 440,Non-Delivery of Goods - N01,Advised to Sue - ATS,NEW YORK,NY
TUB & TUMBLE,Laundry - 064,Defective Goods - D02,Cash Amount - AMT,FAR ROCKAWAY,NY
TUCI,Misc Non-Food Retail - 817,Misrepresentation - M01,No Business Response - NVR,NEW YORK,NY
TURIZA GROUP INC. SERVICES,Immigration Svc Prv - 893,Non-Delivery of Service - N02,Advised to Sue - ATS,BROOKLYN,NY
TV & APPLIANCE SERVICE,Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,Advised to Sue - ATS,OZONE PARK,NY
UL ACCOUNTING SERVICES CORP.,Tax Preparers - 891,Billing Dispute - B02,No Satisfactory Agreement - NSA,NEW YORK,NY
ULTIMATE SECURITY FORCE INC.,Employment Agency - 034,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
ULTIMATE SECURITY FORCE INC.,Employment Agency - 034,Non-Delivery of Service - N02,Unable to Locate Business - ULV,NEW YORK,NY
"ULTRA MEDICAL SUPPLY, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,BROOKLYN,NY
U.N.C.I.,Debt Collection Agency - 122,Harassment - H01,No Business Response - NVR,RIVERSIDE,CA
UNION ADJUSTMENT CO.,Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,BURBANK,CA
UNION MARKET,Supermarket  - 819,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
UNION SUPPLY DIRECT,Mailorder Misc - 319,Non-Delivery of Goods - N01,No Business Response - NVR,RANCHO DOMINGUEZ,CA
UNIQUE FURNITURE INC.,Furniture Sales - 242,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,JAMAICA,NY
UNIQUE MOTORS INC.,Secondhand Dealer Auto - 005,Damaged Goods - D01,Cash Amount - AMT,OZONE PARK,NY
"UNITED COLLECTION BUREAU, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,TOLEDO,OH
"UNITED COLLECTION BUREAU, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,TOLEDO,OH
"UNITED LAUNDRY & CLEANERS, LLC",Dry Cleaners - 230,Lost Property - L02,Goods Received - GDR,JAMAICA,NY
"UNITED RECOVERY & STORAGE, INC.",Tow Truck Company - 124,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,LONG ISLAND CIT,NY
"UNITED RECOVERY SYSTEMS, LP",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,HOUSTON,TX
"UNITED RECOVERY SYSTEMS, LP",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,HOUSTON,TX
UNITED TELECELL INC.,Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Store Credit - SCR,JAMAICA,NY
UNITED WIRELESS LLC,Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,No Satisfactory Agreement - NSA,BRONX,NY
UNIVERSAL ELECTRONICS & APPLIANCES INC.,Electronic Store - 001,Billing Dispute - B02,Credit Card Refund and/or Contract Cancelled - CRC,BROOKLYN,NY
UNIVERSAL FURNITURE,Furniture Sales - 242,Wrong Goods - W01,Unable to Locate Business - ULV,BRONX,NY
